episode,steps,final_battery,total_reward,total_directional_reward,total_battery_reward,total_movement_penalty,loss,episode_time,rollout_time,inference_time,env_time,update_time,peak_solar_w,mean_solar_w,min_battery
364,720,6.048307901574276,-63.7646807043078,24.62543065570361,-61.46888013297383,17.875401850933617,-0.08896950632333755,20.139515315007884,19.71245332500257,0.6413388529763324,19.071114472026238,0.24311541600036435,42.25254554335049,24.325340854231136,6.048307901574276
365,720,11.659611768102904,-56.82720873509478,24.752014108855285,-54.19208292462087,18.22370739666357,,19.794055545004085,19.64803336499608,0.6419424759224057,19.006090889073675,0.0,42.259938083076456,24.852449123070645,11.659611768102904
366,717,0.0,-73.89646634169962,23.87246895807232,-71.13746546744805,17.63952908103171,-0.11419312655925751,20.023851200006902,19.56337055999029,0.6395720449654618,18.923798515024828,0.29393272000015713,42.255823783861004,23.691479175161316,0.0
367,720,16.09772589779652,-44.75939634196664,25.264532109322964,-42.809347753152686,18.058133318639836,,19.179392263002228,19.033318810994388,0.6422361939039547,18.391082617090433,0.0,42.26304538579349,25.6469823035985,15.812046453465408
368,720,14.223952537827127,-36.64446326786891,25.7176521117623,-36.82257656289566,16.85441875810262,-0.1190081313252449,19.878842309000902,19.476287327008322,0.6421964118344476,18.834090915173874,0.24406418700527865,42.263369519314324,26.10171123253978,10.231795689626349
369,720,13.300124862981342,-51.34318504411621,24.857244849686904,-48.49057898759785,18.708379018018345,,20.172730221005622,20.027355337995687,0.6424679408955853,19.3848873971001,0.0,42.26340431615531,25.220278708784143,13.300124862981342
370,720,11.078956741204733,-58.610608730271615,24.851179720438925,-57.52345187501287,17.05562542735587,0.3115886449813843,19.509725957992487,19.05759799000225,0.6414865269180154,18.416111463084235,0.2856385909981327,42.26336262784795,24.787412114905752,11.078956741204733
371,720,2.0043488722619713,-58.458189250438494,24.33569341313661,-58.27289441772745,16.429408662939256,,20.837433886001236,20.684636276011588,0.6428585060493788,20.04177776996221,0.0,42.2634659622919,24.729605778171553,2.0043488722619713
372,720,1.5087686785102945,-69.57676299961011,24.45694793508463,-71.97887384591613,14.212813446051333,-0.019896287471055984,19.35476368200034,18.90127061000385,0.6418703829549486,18.2594002270489,0.2935302289988613,42.26254582642565,24.07902934481717,1.5087686785102945
373,720,8.702087835093632,-42.75468857466553,25.169905917798573,-44.898820673866354,15.11872476225145,,19.542132992995903,19.40042933699442,0.6431776711833663,18.757251665811054,0.0,42.263384387945116,25.709652261450103,6.612025343247375
374,720,7.421674061339548,-45.421694444497554,25.08888553347996,-46.14566403862946,16.20770264912954,-0.16766081750392914,20.636941320990445,20.175189311994473,0.6429971831385046,19.532192128855968,0.2938212800072506,42.26342917090863,25.53268542689128,7.421674061339548
375,720,11.19536983053799,-50.0593317785057,24.310943154523752,-51.66827976962545,14.986592090653263,,20.54830833899905,20.39753439600463,0.6458359898533672,19.751698406151263,0.0,42.22751852218919,25.406654774616218,11.19536983053799
376,720,7.306880780939067,-54.74306873414399,25.021099583126027,-56.76058950870781,15.152829415237967,-0.06664663553237915,20.048803936006152,19.59565260000818,0.6456418420711998,18.95001075793698,0.29362261699861847,42.26345640077035,24.94596945542874,7.306880780939067
377,704,0.0,-62.563824732783125,23.312781675234625,-63.47839793369371,14.621689026360745,,20.816377445007674,20.670703265001066,0.6306362139876001,20.040067051013466,0.0,42.20830435629352,24.38860372784882,0.0
378,720,9.56122476709771,-38.30754384024871,25.23572958080278,-41.12446651271486,14.576575964722132,-0.1337975561618805,19.661027377005666,19.21774346199527,0.6443064310878981,18.57343703090737,0.2936926179972943,42.26281110572928,26.010363942129157,7.7219485064678
379,720,8.25558421784866,-53.934216314626624,25.18789237993324,-56.27332934013394,14.876459964055107,,19.497821764001856,19.34308822499588,0.6447043060034048,18.698383918992477,0.0,42.26343788995501,25.033296121915438,8.25558421784866
380,720,13.255855806498104,-49.017952143700086,24.879145820136905,-49.91698233182774,15.757954055038187,0.013203231617808342,20.19244056098978,19.73561048800184,0.6433560740115354,19.092254413990304,0.2918675290129613,42.25372219341168,25.407653404702785,13.255855806498104
381,720,15.379008939930975,-28.7268824397523,26.254223516073004,-30.923598733307117,15.917724931364484,,19.212387830004445,19.073786510998616,0.6432721490127733,18.430514361985843,0.0,42.2634575621055,26.558410104329372,6.635147730989539
382,714,0.0,-69.24959318382399,23.56219460013683,-68.40875714657919,16.1252096501698,-0.1903228610754013,19.584522229997674,19.116871432008338,0.6373238598753233,18.479547572133015,0.2953442639991408,42.26255295398465,23.926069814911227,0.0
383,720,11.240688751441596,-53.495009617384994,25.085334030440634,-53.5879434379482,16.39100667759805,,19.039550526998937,18.893733367993264,0.6438212160137482,18.249912151979515,0.0,42.26351419793395,25.104767046709643,11.240688751441596
384,720,9.491053853437545,-43.51876990857086,24.8797921280902,-43.70047390982204,16.04486912695564,-0.1529090702533722,19.41600829899835,18.97641675300838,0.6430217827146407,18.33339497029374,0.2954419180023251,42.263455244146854,25.718122399668612,9.491053853437545
385,720,2.8018922741922676,-59.80618840519899,24.246507791056434,-58.8354423049071,16.55815544323056,,19.797606880994863,19.65023198100971,0.6430951089278096,19.0071368720819,0.0,42.25848365876374,24.686283684643033,2.8018922741922676
386,720,12.65777422077374,-52.34848518526705,24.524668040846876,-50.412884562394424,17.32327121193966,-0.07813781499862671,20.509008302993607,20.064220285988995,0.6436294250597712,19.420590860929224,0.2938089770032093,42.26328790362437,25.225659392236572,12.65777422077374
387,718,0.0,-77.05419799906196,23.787025164998525,-76.26397050330958,16.136822280834664,,19.610107854998205,19.465252340000006,0.6414801170030842,18.823772222996922,0.0,42.200023609409286,23.535990108912817,0.0
388,720,14.461487808827222,-46.31165388903787,25.260722496154195,-45.046696388182376,17.141067363479657,-0.15697667002677917,19.77110936700774,19.323957765009254,0.6421457760297926,18.68181198897946,0.29391543500241823,42.263437216302606,25.55222624131202,12.618398588140625
389,720,11.974547154885032,-43.56996426031399,25.32899493464943,-42.061520542311804,17.787901886282594,,19.625852378012496,19.481789821991697,0.6428540821070783,18.83893573988462,0.0,42.26343260619573,25.67560400362891,11.974547154885032
390,720,5.137583054957931,-56.63047524103105,24.90445987159322,-53.86345303351939,18.054132734120508,-0.16425448656082153,19.533315965003567,19.088087677999283,0.6432070408918662,18.444880637107417,0.29400883200287353,42.263511896496176,24.836516344926704,5.137583054957931
391,720,3.539738098230081,-62.808541324039524,24.01017664336986,-59.52982664447412,17.69496909926944,,20.217872513996554,20.062441008994938,0.6438698980928166,19.41857111090212,0.0,42.26351997847892,24.442542737806928,3.539738098230081
392,720,3.227396598657632,-59.614455718212994,24.61532219480838,-58.20854792256267,17.230338911412247,-0.10626353323459625,20.71443030401133,20.268828892003512,0.6433107960619964,19.625518095941516,0.29389280499890447,42.261715647869245,24.67184460386123,3.227396598657632
393,720,4.106585458089997,-62.392095732435415,24.77127758955734,-59.60744689083147,18.209382256420692,,18.81293891200039,18.66759256600926,0.6445329579000827,18.02305960810918,0.0,42.26351767470047,24.44402338445167,4.106585458089997
394,720,5.111706905557634,-56.02091379395979,24.48359836100712,-54.592475348989204,17.353675224706997,0.0060766711831092834,20.14772288700624,19.755979813999147,0.6433436830411665,19.11263613095798,0.2433512160059763,42.26348207330574,24.795755682169283,5.111706905557634
395,720,6.1866243335077025,-63.15455605932302,23.87573281516606,-62.165879933463216,16.46084288631268,,20.42990605600062,20.287000609008828,0.6435276868287474,19.64347292218008,0.0,42.26352345054411,24.521492358567215,6.1866243335077025
396,720,4.242438725625852,-61.87085191410481,24.050832491499083,-58.43359944565373,18.118857695969094,-0.038065358996391296,20.081666130005033,19.69646747499064,0.6422858152654953,19.054181659725145,0.24116689099173527,42.26171299452409,24.52978114625721,4.242438725625852
397,720,4.57008711395591,-57.061596359488746,24.63912811385973,-55.883465161156764,17.38548751513388,,19.5120467539964,19.366142483995645,0.6424470029451186,18.723695481050527,0.0,42.26226459596318,24.70902194337903,4.57008711395591
398,720,8.627211965967124,-61.852028962626484,24.995933198854484,-61.835811399837326,16.83704686907329,0.025414200499653816,19.282662368990714,18.88625004699861,0.6412055349646835,18.245044512033928,0.24347458699776325,42.24275729164693,24.45510231750432,8.627211965967124
399,720,8.67039574259994,-48.612867780437,24.961148002055523,-47.00439783240401,17.440702885522505,,20.288883444998646,20.14271477999864,0.6440749418106861,19.498639838187955,0.0,42.263484157099604,25.384290266454396,8.67039574259994
400,720,6.777891046625905,-55.078824665133915,24.847366654378018,-53.968662716192576,17.03446709156357,-0.13603661954402924,19.72271270600322,19.26675403099216,0.6433077030524146,18.623446327939746,0.2964356250013225,42.261244113123674,24.894189819560026,6.777891046625905
401,720,16.622737232964848,-47.18077147306537,25.70541394216712,-45.5772517188006,17.934686248884173,,18.92295627600106,18.776955495006405,0.642021790961735,18.13493370404467,0.0,42.262567554149626,25.524803021279567,16.622737232964848
402,720,2.448793401945339,-55.96495942109721,24.888429543432967,-55.282606117233534,16.870879615810527,-0.08291716873645782,19.5306666999968,19.124000220996095,0.6419062719360227,18.482093949060072,0.24367168999742717,42.26263534770956,24.807023590266144,2.448793401945339
403,719,0.0,-70.35241279746528,23.75603466059082,-66.27917905101955,18.32507586385543,,20.897374737993232,20.74335640699428,0.6419990671856795,20.1013573398086,0.0,42.26284839464165,23.84407317490188,0.0
404,720,12.0031143445064,-57.472390711163534,24.474933622919163,-54.750859673484726,17.61465903001091,-0.027155669406056404,20.34848390899424,19.92444420600077,0.6422462108894251,19.282197995111346,0.24105038099514786,42.26343720943985,24.831381281677572,12.0031143445064
405,720,15.784535697751467,-46.64643103873907,25.20295162975367,-43.96291775706403,18.557484532123766,,19.87297861200932,19.736481219995767,0.6439041210833238,19.092577098912443,0.0,42.26317095416894,25.52372632611199,15.784535697751467
406,720,10.800057807161922,-54.675837363509594,24.87561553442767,-51.78297491835224,18.20163381598806,-0.06342530250549316,20.11688130600669,19.65257816699159,0.6432399813056691,19.00933818568592,0.29639147499983665,42.259314590985056,25.048737445571927,10.800057807161922
407,717,0.0,-66.04255944310462,24.336407399702257,-62.28909994819798,18.22532257288297,,20.2134678690054,20.073946156000602,0.6413543331145775,19.432591822886025,0.0,42.17508280999274,24.0837738708645,0.0
408,720,7.337328184670734,-52.75663774432094,25.001186483360556,-50.25409410366309,17.853774757944944,-0.15160271525382996,19.63163255499967,19.172269729999243,0.6443472719547572,18.527922458044486,0.2932328110036906,42.262206438232376,25.087644725043972,7.337328184670734
409,720,10.699316365267562,-61.6302439263573,24.796775100716903,-57.52567665618747,18.993656998584683,,19.232172635995084,19.06655973699526,0.6434819848800544,18.423077752115205,0.0,42.263336601079544,24.550459393376634,10.699316365267562
410,720,5.000875521702402,-65.93305705936936,23.51617124468197,-63.60390157374059,16.987213899573938,-0.12509241700172424,22.346216687990818,21.87514649500372,0.642122289078543,21.233024205925176,0.2923150050046388,42.26353152779702,24.437536616978417,5.000875521702402
411,720,11.6662011045527,-42.878866636678175,25.365722672357467,-42.78125736762627,16.775644632570966,,20.12568528301199,19.975309640998603,0.6425284428260056,19.332781198172597,0.0,42.26351305307602,25.732583819631763,11.6662011045527
412,720,12.208238259328013,-50.77197820467929,24.79838402221025,-47.895059745517486,18.538183246827217,-0.18844906985759735,19.779390372990747,19.32253644100274,0.6428324829903431,18.679703958012396,0.29675993300043046,42.261185385634235,25.270975093380148,12.208238259328013
413,720,14.269621326972679,-40.32161435791375,25.70232050017448,-38.4312342512449,18.155442090276946,,19.046921797998948,18.90498597100668,0.6426612030918477,18.262324767914834,0.0,42.26218074640588,25.8820077501219,14.269621326972679
414,720,12.935151038055142,-55.95003373541382,24.387445287944963,-52.37035559936995,18.379022728500992,-0.07000555098056793,21.441536059995997,21.033980660999077,0.643359712063102,20.390620948935975,0.2430935970041901,42.26352344351551,25.026805839537403,12.935151038055142
415,720,14.798853265058035,-31.82815495852313,25.989306800768762,-31.130659999104598,17.41181878801697,,19.16784882299544,19.02120014600223,0.6423298968584277,18.3788702491438,0.0,42.2634864679499,26.385974031521645,7.0857480101376105
416,720,11.548276806839828,-45.45763041531441,24.810133546199506,-43.718974060924886,17.263443402461725,-0.09251634776592255,20.101505693994113,19.644359867001185,0.6412398636603029,19.003120003340882,0.29404162800346967,42.26165239141076,25.601389708811503,11.548276806839828
417,720,1.5238874432765286,-63.19752421395821,24.694467159476716,-59.45853009014044,18.631325650174826,,19.981453846994555,19.840401845009183,0.6421802221157122,19.19822162289347,0.0,42.242708528350114,24.361252117784367,1.5238874432765286
418,720,1.526380258516768,-67.25744573640895,24.11670877647484,-62.895878602846224,18.663966295505297,-0.32831642031669617,19.619968855011393,19.23336782900151,0.6427354810293764,18.590632347972132,0.2427969300042605,42.263277365051366,24.134695174962253,1.526380258516768
419,720,6.680253999661977,-67.50800983486745,24.32726426971593,-64.16528751643428,18.34540000273642,,19.68018714399659,19.533677707004244,0.6439441449911101,18.889733562013134,0.0,42.25585763190559,24.16232137446307,6.680253999661977
420,720,6.244840690827785,-54.40043666923728,24.788830581413414,-49.16030728888751,19.93887205887562,-0.04128168523311615,19.857249412991223,19.472236747009447,0.642107464678702,18.830129282330745,0.2401183280016994,42.26302959504667,24.866397943376523,6.244840690827785
421,720,1.8876069298855138,-65.906809695363,24.278812958651816,-64.37759879474598,16.950193677974585,,19.610208418002003,19.467127486001118,0.6419886959483847,18.825138790052733,0.0,42.26175035817801,24.18875721820831,1.8876069298855138
422,720,4.630015086855732,-54.741938672965475,24.884478623138854,-53.649724780515356,17.149384857349304,-0.21652472019195557,19.05130249800277,18.663804862007964,0.6412533901020652,18.0225514719059,0.2425950559991179,42.252540927511205,24.933678942923038,4.630015086855732
423,720,23.352913862191212,-27.0153775050183,26.687962151802925,-28.326067581490754,16.47797955231701,,19.001527208994958,18.86148451999179,0.6420645609759958,18.219419959015795,0.0,42.26328558356662,26.82945317054405,17.009234518746872
424,710,0.0,-61.56153483148567,24.075969465591076,-61.898429311749005,15.602336059944218,-0.19084137678146362,19.578142736994778,19.143237342999782,0.6317288096761331,18.51150853332365,0.29153450900048483,42.26330886491388,24.438937694098826,0.0
425,720,6.574186782348844,-52.33861287774696,25.01397140128234,-49.88899746705869,18.312459088305104,,19.509433365004952,19.35299261099135,0.6438108810980339,18.709181729893317,0.0,42.2628965275209,25.0057275303789,6.574186782348844
426,720,12.33517962037401,-57.49742317915348,24.586709971884023,-53.371630474823924,19.0035092007229,0.08566651493310928,20.292770277999807,19.853615500003798,0.6427305051329313,19.210884994870867,0.2950104360061232,42.26291398585328,24.835651474262427,12.33517962037401
427,720,8.855145348653448,-47.398742294908686,24.656037806420088,-46.6300025301533,16.6726935291733,,20.17753622199234,20.03570378299628,0.6424165147909662,19.393287268205313,0.0,42.263320441914146,25.42216753770555,8.425415436542707
428,720,3.3753926076153324,-64.40156088909357,24.693712083433443,-61.58443924149126,17.91726082690378,-0.01289563812315464,19.359890266001457,18.918684599004337,0.6428330639610067,18.27585153504333,0.2939192589983577,42.26351881252401,24.34671025306438,3.3753926076153324
429,720,1.2854416458774087,-73.92253431803238,24.29816306672621,-70.5078758981419,18.102733155575038,,19.381894334990648,19.229241680004634,0.6417914902413031,18.58745018976333,0.0,42.250069680539596,23.702167901424158,1.2854416458774087
430,720,9.017186620628523,-55.72627860095066,24.471243759917854,-52.80957746684655,17.554279574190918,-0.20836535096168518,20.425006466000923,19.96934138299548,0.6412099781155121,19.32813140487997,0.2958444700052496,42.26341421368404,24.92308465265892,9.017186620628523
431,720,4.518242350283995,-54.62078592177022,25.018531493265954,-54.19304702372971,16.828910769870582,,19.90639074599312,19.747048819001066,0.6432103238475975,19.103838495153468,0.0,42.260578504470395,24.86966650525978,4.518242350283995
432,720,3.901407785310506,-70.6997224444886,23.91496325643725,-70.08036784397494,16.24960086071638,-0.06621801108121872,19.782220369001152,19.3828983130079,0.6423607782344334,18.740537534773466,0.24551544499990996,42.26326691891643,24.048337903111022,3.901407785310506
433,720,8.206251614267075,-42.894254747143016,25.26892510106491,-44.030104099173414,15.891585423676265,,19.235909290000563,19.076834439008962,0.6440135767625179,18.432820862246444,0.0,42.26337520170772,25.702067833466558,7.821422031917172
434,720,9.537228426177723,-54.55742305133032,25.066995781435637,-54.058527157370044,16.748861814422266,-0.02607126720249653,20.117248505994212,19.669755188995623,0.6440933549893089,19.025661834006314,0.2924613390059676,42.262856827351875,24.988788151372965,9.537228426177723
435,720,14.378793574489714,-49.63979889817848,24.84521642051002,-47.80295387027488,17.6504269619517,,20.35578123999585,20.201295406994177,0.6427388361480553,19.55855657084612,0.0,42.263509580988774,25.332290893973504,14.378793574489714
436,720,11.52570886077962,-44.251834401877296,25.578337157044388,-44.82794890374784,16.331296850520744,-0.06815434992313385,19.339499907000572,18.92075186900911,0.6422103899531066,18.278541479056003,0.24492469200049527,42.250042384676185,25.650195394078164,11.52570886077962
437,720,9.75987484939315,-50.74097293998529,25.489720891358612,-51.96658261841354,15.437752218448715,,18.851970165007515,18.692043931005173,0.6424905841704458,18.049553346834728,0.0,42.26345986592255,25.285372733381887,9.75987484939315
438,720,9.590551882913251,-52.9185888676313,24.860177013506956,-53.679738067516205,15.79998527635902,-0.1691044718027115,20.219068466001772,19.78985067999747,0.6419016491709044,19.147949030826567,0.24574906199995894,42.2633820862541,25.138067521131052,9.590551882913251
439,713,0.0,-61.41993059264066,23.66041079844358,-61.21382408837648,15.797310640129872,,19.8798583720054,19.72978768599569,0.6370361850422341,19.092751500953455,0.0,42.22973873652337,24.454344153998175,0.0
440,720,10.707265950950093,-44.249240254704915,25.073954240800923,-44.92966410822695,16.061710428997724,-0.126138836145401,20.257758421008475,19.84884271300689,0.6433941739669535,19.205448539039935,0.24668366600235458,42.262495975581466,25.67709056987837,10.707265950950093
441,720,5.776680162361131,-64.31191307859511,24.5271066091505,-66.94078206180602,14.682118537278924,,19.541019582000445,19.38821879400348,0.6441774978738977,18.74404129612958,0.0,42.258589254562956,24.38789892492254,5.776680162361131
442,720,12.710735598620987,-52.56587193874566,25.15782663219659,-54.43466346882992,15.219502998752512,-0.23804514110088348,19.83037812700786,19.358736537004006,0.6428295898658689,18.715906947138137,0.2938480390002951,42.26313544687677,25.173457436410423,12.710735598620987
443,713,0.0,-68.4729966314168,23.491384336963144,-67.75892550365435,16.139098193227706,,20.38170863399864,20.245959000007133,0.6355186038854299,19.610440396121703,0.0,42.26348207330574,24.017209292425377,0.0
444,720,2.6378299710168216,-64.18013376456204,24.6668913890323,-63.37201680309289,16.844121892446015,-0.06669703871011734,18.90794350899523,18.453572747006547,0.6415365848806687,17.812036162125878,0.293190639000386,42.229766763870565,24.31331761759275,2.6378299710168216
445,720,13.528253713731875,-44.498024464207546,25.4472346365795,-45.213289439751904,16.270714255302074,,19.910299903989653,19.759839664999163,0.6433106178592425,19.11652904713992,0.0,42.2625690370633,25.68189708961093,13.528253713731875
446,707,0.0,-71.19858107442481,23.613657999400186,-70.47642204695585,15.99210706202196,-0.1138223260641098,19.88225971799693,19.45197540501249,0.6310079428949393,18.82096746211755,0.24348882399499416,42.24874364331397,23.838363485142743,0.0
447,720,12.931486548205676,-45.63687341582118,25.534511543960804,-45.776048951835804,16.98795710954184,,19.53212227599579,19.39071678799519,0.6429850407876074,18.74773174720758,0.0,42.263593915881465,25.47774309163411,11.626265786319538
448,720,2.7861966358649926,-53.37356498745173,25.411053852237654,-54.65915524759957,15.750010188755493,-0.25565677881240845,19.2281058600056,18.81427464299486,0.642433108019759,18.1718415349751,0.24324216799868736,42.257715368299564,24.94711419771823,2.7861966358649926
449,720,11.42685324617421,-48.93040113135425,25.205987092031567,-48.846826539777496,16.80423562095654,,19.02761472799466,18.873356076001073,0.6432346696819877,18.230121406319086,0.0,42.263469411229366,25.30813468050307,11.120890223828784
450,720,7.365534095053262,-56.22132859121871,24.765347392800766,-54.25306418029699,17.724857945148734,-0.08678977936506271,19.76152339199325,19.35222554000211,0.6425963389046956,18.709629201097414,0.2473145610128995,42.262717545022674,24.853276187543294,7.365534095053262
451,720,5.909389834803385,-62.90094346464731,24.353625698472445,-59.899016785435414,17.868129295304325,,20.53377021799679,20.382204845998785,0.6421586240321631,19.740046221966622,0.0,42.26300782656507,24.519792155300028,5.909389834803385
452,720,7.170601382258281,-63.980800050495716,24.224126344355106,-61.622108750320194,17.547325673123296,0.051548417657613754,19.8393804320076,19.432840145003865,0.6415560849854955,18.79128406001837,0.24270632999832742,42.26174021208356,24.42522438945231,7.170601382258281
453,720,17.104824460253084,-43.13485623846103,25.14771369226418,-41.470352613242255,17.83745942254908,,20.237266465002904,20.070969630003674,0.6441273021191591,19.426842327884515,0.0,42.26355229204236,25.818510470700225,17.104824460253084
454,720,6.336291868363792,-50.36996490152008,24.645455225187465,-51.475961483492654,15.83946433723034,-0.21208743751049042,19.593230329002836,19.161616832992877,0.642710140964482,18.518906692028395,0.2442573260050267,42.26060670363563,25.211938745941747,6.336291868363792
455,720,6.926668875756012,-62.75703751961343,24.458362972041265,-63.22727940646736,15.70118505516858,,19.731463807998807,19.584095459998935,0.6428035411663586,18.941291918832576,0.0,42.26354886920206,24.48518420160375,6.926668875756012
456,720,23.03330713910182,-11.525364418445184,27.705178739873244,-15.231792734141731,15.431686400217037,-0.17656713724136353,19.526250321010593,19.175197823991766,0.6430111391528044,18.532186684838962,0.19107300900213886,42.251384247295064,27.764628116930275,12.695746893703236
457,720,6.446653090960364,-60.67173433667153,24.574489765702086,-60.70254409180514,16.23652751088795,,20.1829250370065,20.040772552005365,0.6438056338083697,19.396966918196995,0.0,42.262934927344226,24.62406644603822,6.446653090960364
458,720,21.597165640279737,-24.335011161274657,26.76214710687169,-27.455817500752538,15.5947923549836,-0.13048651814460754,19.45670813100878,18.997637629989185,0.6433807339926716,18.354256895996514,0.29577663700911216,42.26256634936847,26.966577837787845,13.976938404106368
459,720,7.555297885842423,-51.50064571710042,24.763222263701284,-51.48813102872606,16.63617839599345,,20.0814406920108,19.921292940998683,0.643811835165252,19.27748110583343,0.0,42.2634774495628,25.19352053962627,7.555297885842423
460,720,0.18715023521393057,-65.75689249411866,24.184252961270513,-63.73316876625723,16.996264878256714,-0.000866997055709362,20.89642488199752,20.436657103011385,0.6435629821353359,19.79309412087605,0.29487885600246955,42.259986952780295,24.31098896351512,0.18715023521393057
461,720,7.740925221363922,-59.885919342956996,24.41143635293221,-59.60212604917016,16.554228552611562,,20.04732277900621,19.892730448002112,0.6430319597857306,19.24969848821638,0.0,42.25688474208218,24.643291087452432,7.740925221363922
462,720,13.832645765875249,-49.55855037049929,25.73500583311276,-48.64911779965471,17.496853385062018,-0.1393108069896698,19.38543631999346,18.94844847699278,0.6435755768761737,18.304872900116607,0.29570595700351987,42.26126169967849,25.2892805262796,13.832645765875249
