step,x_before,y_before,target_x,target_y,x_after,y_after,battery_before,battery_after,battery_delta,reward,action_dx_norm,action_dy_norm
67,232.77240634260752,216.61340800408578,214.26543116865733,196.61382571343637,231.71428130007735,215.03951771814522,93.48124882178341,93.38111915385284,-0.10012966793057387,-0.20405236063713197,-0.9253487586975098,-0.9999790787696838
68,231.71428130007735,215.03951771814522,213.6990835461711,195.03998501856026,233.18450349519318,213.97993549239962,93.38111915385284,93.27980422710377,-0.10131492674906895,-0.2062543632835446,-0.9007598757743835,-0.999976634979248
69,233.18450349519318,213.97993549239962,215.14022630403107,193.98033222091524,234.2440857209425,215.45015768751273,93.27980422710377,93.17844681765807,-0.10135740944569704,-0.20633932867680072,-0.9022138714790344,-0.9999801516532898
70,234.2440857209425,215.45015768751273,215.8828205384474,195.45056967481742,232.77386352583198,216.50973991326575,93.17844681765807,93.07704690824971,-0.1013999094083573,-0.20642432860212137,-0.9180632829666138,-0.9999794363975525
71,232.77386352583198,216.50973991326575,214.5988738255146,196.51018623284583,231.7142813000754,215.03951771815784,93.07704690824971,92.97560448162996,-0.10144242661975511,-0.20650936302491688,-0.908749520778656,-0.999977707862854
72,231.7142813000754,215.03951771815784,213.73586867190159,195.03999074061878,233.18450349518073,213.97993549239763,92.97560448162996,92.87411952056733,-0.10148496106262428,-0.20659443191065527,-0.8989205956459045,-0.9999763369560242
73,233.18450349518073,213.97993549239763,215.19603151031745,193.98034366500505,234.2440857209446,215.45015768750034,92.87411952056733,92.77259200784778,-0.10152751271955651,-0.2066795352245198,-0.8994235992431641,-0.9999796152114868
74,234.2440857209446,215.45015768750034,215.92114298717996,195.4505620454105,232.77386352584463,216.50973991326782,92.77259200784778,92.67102192627466,-0.10157008157311509,-0.20676467293163675,-0.9161471724510193,-0.9999797344207764
75,232.77386352584463,216.50973991326782,214.5647093968163,196.51019576959106,231.71428130007357,215.03951771817052,92.67102192627466,92.56940925866891,-0.10161266760574961,-0.20684984499690562,-0.9104577302932739,-0.9999772310256958
76,231.71428130007357,215.03951771817052,213.8122541699466,195.03990300259434,233.1845034951683,213.9799354923957,92.56940925866891,92.46775398786899,-0.10165527079992387,-0.20693505138525434,-0.8951013088226318,-0.9999807476997375
77,233.1845034951683,213.9799354923957,215.37928575224836,193.9803951634162,234.24408572094686,215.45015768748783,92.46775398786899,92.36605609673103,-0.10169789113795957,-0.20702029206132594,-0.8902608752250671,-0.9999770522117615
78,234.24408572094686,215.45015768748783,216.04286616223104,195.45057921153568,232.7738635258573,216.50973991327,92.36605609673103,92.26431556812891,-0.10174052860212157,-0.20710556698964996,-0.9100609421730042,-0.9999789595603943
79,232.7738635258573,216.50973991327,214.34675476120887,196.5101576226206,231.71428130007155,215.03951771818305,92.26431556812891,92.16253238495426,-0.1017831831746463,-0.20719087613469941,-0.9213554859161377,-0.9999791383743286
80,231.71428130007155,215.03951771818305,213.79871390200026,195.03994687162543,233.18450349515578,213.9799354923938,92.16253238495426,92.0607065301166,-0.1018258548376565,-0.20727621946071945,-0.8957783579826355,-0.9999785423278809
81,233.18450349515578,213.9799354923938,214.69979661649367,193.98035892379028,234.24408572094876,215.4501576874755,92.0607065301166,91.95883798654339,-0.10186854357321806,-0.20736159693184283,-0.9242353439331055,-0.99997878074646
